id_serie,nome_serie,id_episodio,temporada,num_episodio,nome_episodio,ano,generos,duracao_minutos,avaliacao_media,num_votos
tt0413573,Grey's Anatomy,tt0592907,2,2,Enough Is Enough,2005,"Drama,Romance",43.0,8.1,1667
tt0413573,Grey's Anatomy,tt0592913,2,3,Make Me Lose Control,2005,"Drama,Romance",43.0,8.6,1832
tt0413573,Grey's Anatomy,tt0592906,2,4,"Deny, Deny, Deny",2005,"Drama,Romance",43.0,8.3,1716
tt0413573,Grey's Anatomy,tt0592905,2,5,Bring the Pain,2005,"Drama,Romance",60.0,8.5,1737
tt0413573,Grey's Anatomy,tt0592910,2,6,Into You Like a Train,2005,"Drama,Romance",43.0,9.0,2326
tt0413573,Grey's Anatomy,tt0592920,2,7,Something to Talk About,2005,"Drama,Romance",60.0,8.1,1561
tt0413573,Grey's Anatomy,tt0592912,2,8,Let It Be,2005,"Drama,Romance",60.0,7.8,1535
tt0413573,Grey's Anatomy,tt0592922,2,9,Thanks for the Memories,2005,"Drama,Romance",60.0,8.3,1618
tt0413573,Grey's Anatomy,tt0592914,2,10,Much Too Much,2005,"Drama,Romance",60.0,8.0,1545
tt0413573,Grey's Anatomy,tt0592916,2,11,Owner of a Lonely Heart,2005,"Drama,Romance",60.0,8.1,1509
tt0413573,Grey's Anatomy,tt0592908,2,12,Grandma Got Run Over by a Reindeer,2005,"Drama,Romance",60.0,8.1,1531
tt0413573,Grey's Anatomy,tt0592903,2,13,Begin the Begin,2006,"Drama,Romance",60.0,8.2,1584
tt0413573,Grey's Anatomy,tt0592921,2,14,Tell Me Sweet Little Lies,2006,"Drama,Romance",60.0,7.9,1513
tt0413573,Grey's Anatomy,tt0592904,2,15,Break on Through,2006,"Drama,Romance",60.0,8.3,1596
tt0413573,Grey's Anatomy,tt0592911,2,16,It's the End of the World,2006,"Drama,Romance",60.0,9.4,3377
tt0413573,Grey's Anatomy,tt0759138,2,17,As We Know It,2006,"Drama,Romance",60.0,9.4,3273
tt0413573,Grey's Anatomy,tt0760706,2,18,Yesterday,2006,"Drama,Romance",60.0,8.3,1602
tt0413573,Grey's Anatomy,tt0759839,2,19,What Have I Done to Deserve This?,2006,"Drama,Romance",60.0,8.0,1528
tt0413573,Grey's Anatomy,tt0763962,2,20,Band-Aid Covers the Bullet Hole,2006,"Drama,Romance",60.0,8.0,1478
tt0413573,Grey's Anatomy,tt0763963,2,21,Superstition,2006,"Drama,Romance",43.0,8.1,1469
tt0413573,Grey's Anatomy,tt0772483,2,22,The Name of the Game,2006,"Drama,Romance",60.0,8.1,1485
tt0413573,Grey's Anatomy,tt0776002,2,23,Blues for Sister Someone,2006,"Drama,Romance",60.0,7.9,1499
tt0413573,Grey's Anatomy,tt0782343,2,24,Damage Case,2006,"Drama,Romance",60.0,8.4,1583
tt0413573,Grey's Anatomy,tt0789452,2,25,17 Seconds,2006,"Drama,Romance",60.0,9.0,2033
tt0413573,Grey's Anatomy,tt0789453,2,26,Deterioration of the Fight or Flight Response,2006,"Drama,Romance",60.0,9.0,2029
tt0413573,Grey's Anatomy,tt0805280,2,27,Losing My Religion,2006,"Drama,Romance",41.0,9.2,2680
tt0413573,Grey's Anatomy,tt0854774,3,1,Time Has Come Today,2006,"Drama,Romance",60.0,8.3,1833
tt0413573,Grey's Anatomy,tt0865668,3,2,I Am a Tree,2006,"Drama,Romance",60.0,8.1,1430
tt0413573,Grey's Anatomy,tt0874558,3,3,Sometimes a Fantasy,2006,"Drama,Romance",60.0,8.0,1440
tt0413573,Grey's Anatomy,tt0877110,3,4,What I Am,2006,"Drama,Romance",60.0,8.2,1506
tt0413573,Grey's Anatomy,tt0852787,3,5,"Oh, the Guilt",2006,"Drama,Romance",60.0,8.0,1355
tt0413573,Grey's Anatomy,tt0877109,3,6,Let the Angels Commit,2006,"Drama,Romance",60.0,7.9,1762
tt0413573,Grey's Anatomy,tt0877112,3,7,Where the Boys Are,2006,"Drama,Romance",60.0,7.9,1519
tt0413573,Grey's Anatomy,tt0900569,3,8,Staring at the Sun,2006,"Drama,Romance",60.0,7.9,1467
tt0413573,Grey's Anatomy,tt0906402,3,9,From a Whisper to a Scream,2006,"Drama,Romance",60.0,8.6,1689
tt0413573,Grey's Anatomy,tt0903412,3,10,Don't Stand So Close to Me,2006,"Drama,Romance",60.0,8.1,1403
tt0413573,Grey's Anatomy,tt0917048,3,11,Six Days: Part 1,2007,"Drama,Romance",60.0,8.2,1584
tt0413573,Grey's Anatomy,tt0931862,3,12,Six Days: Part 2,2007,"Drama,Romance",60.0,8.6,1662
tt0413573,Grey's Anatomy,tt0935486,3,13,Great Expectations,2007,"Drama,Romance",60.0,8.2,1415
tt0413573,Grey's Anatomy,tt0948266,3,14,Wishin' and Hopin',2007,"Drama,Romance",60.0,8.4,1442
tt0413573,Grey's Anatomy,tt0940133,3,15,Walk on Water,2007,"Drama,Romance",60.0,8.8,1781
tt0413573,Grey's Anatomy,tt0962364,3,16,Drowning on Dry Land,2007,"Drama,Romance",60.0,8.9,1937
tt0413573,Grey's Anatomy,tt0962365,3,17,Some Kind of Miracle,2007,"Drama,Romance",60.0,8.4,1904
tt0413573,Grey's Anatomy,tt0971628,3,18,Scars and Souvenirs,2007,"Drama,Romance",60.0,8.1,1523
tt0413573,Grey's Anatomy,tt0964281,3,19,My Favorite Mistake,2007,"Drama,Romance",60.0,8.0,1393
tt0413573,Grey's Anatomy,tt1001867,3,20,Time After Time,2007,"Drama,Romance",60.0,8.0,1378
tt0413573,Grey's Anatomy,tt0998426,3,21,Desire,2007,"Drama,Romance",60.0,7.9,1382
tt0413573,Grey's Anatomy,tt1011450,3,22,"The Other Side of This Life, Part 1",2007,"Drama,Romance",60.0,6.9,1642
tt0413573,Grey's Anatomy,tt1011451,3,23,"The Other Side of This Life, Part 2",2007,"Drama,Romance",60.0,7.1,1519
tt0413573,Grey's Anatomy,tt1017765,3,24,Testing 1-2-3,2007,"Drama,Romance",60,8.3,1404
tt0413573,Grey's Anatomy,tt1020626,3,25,Didn't We Almost Have It All?,2007,"Drama,Romance",60,8.7,1914
tt0413573,Grey's Anatomy,tt1002868,4,1,A Change Is Gonna Come,2007,"Drama,Romance",60.0,8.0,1513
tt0413573,Grey's Anatomy,tt1002879,4,2,Love/Addiction,2007,"Drama,Romance",60.0,7.7,1313
tt0413573,Grey's Anatomy,tt1002883,4,3,Let the Truth Sting,2007,"Drama,Romance",60.0,7.9,1335
tt0413573,Grey's Anatomy,tt1002884,4,4,The Heart of the Matter,2007,"Drama,Romance",60.0,7.9,1362
tt0413573,Grey's Anatomy,tt1002885,4,5,Haunt You Every Day,2007,"Drama,Romance",60.0,7.9,1333
tt0413573,Grey's Anatomy,tt1002886,4,6,Kung Fu Fighting,2007,"Drama,Romance",60.0,7.8,1273
tt0413573,Grey's Anatomy,tt1002887,4,7,Physical Attraction... Chemical Reaction,2007,"Drama,Romance",60.0,7.7,1311
tt0413573,Grey's Anatomy,tt1002888,4,8,Forever Young,2007,"Drama,Romance",60.0,7.9,1348
tt0413573,Grey's Anatomy,tt1002889,4,9,Crash Into Me: Part 1,2007,"Drama,Romance",60.0,8.5,1493
tt0413573,Grey's Anatomy,tt1002869,4,10,Crash Into Me: Part 2,2007,"Drama,Romance",60.0,8.4,1418
tt0413573,Grey's Anatomy,tt1002870,4,11,Lay Your Hands on Me,2008,"Drama,Romance",60.0,7.9,1323
tt0413573,Grey's Anatomy,tt1002871,4,12,Where the Wild Things Are,2008,"Drama,Romance",60.0,8.0,1277
tt0413573,Grey's Anatomy,tt1002872,4,13,Piece of My Heart,2008,"Drama,Romance",60.0,8.1,1291
tt0413573,Grey's Anatomy,tt1002873,4,14,The Becoming,2008,"Drama,Romance",60.0,8.0,1479
tt0413573,Grey's Anatomy,tt1002874,4,15,Losing My Mind,2008,"Drama,Romance",60.0,8.0,1329
tt0413573,Grey's Anatomy,tt1002875,4,16,Freedom: Part 1,2008,"Drama,Romance",60.0,8.6,1684
tt0413573,Grey's Anatomy,tt2373009,4,17,Freedom: Part 2,2008,"Drama,Romance",60.0,8.8,1382
tt0413573,Grey's Anatomy,tt1263280,5,1,Dream a Little Dream of Me: Part 1,2008,"Drama,Romance",60.0,8.1,1493
tt0413573,Grey's Anatomy,tt2373007,5,2,Dream a Little Dream of Me: Part 2,2008,"Drama,Romance",60.0,8.2,1131
tt0413573,Grey's Anatomy,tt1263295,5,3,Here Comes the Flood,2008,"Drama,Romance",60.0,8.1,1371
tt0413573,Grey's Anatomy,tt1263296,5,4,Brave New World,2008,"Drama,Romance",60.0,8.2,1473
tt0413573,Grey's Anatomy,tt1263297,5,5,There's No 'I' in Team,2008,"Drama,Romance",55.0,8.3,1432
tt0413573,Grey's Anatomy,tt1263298,5,6,Life During Wartime,2008,"Drama,Romance",60.0,8.2,1299
tt0413573,Grey's Anatomy,tt1263299,5,7,Rise Up,2008,"Drama,Romance",41.0,8.3,1440
tt0413573,Grey's Anatomy,tt1263300,5,8,These Ties That Bind,2008,"Drama,Romance",43.0,7.8,1488
tt0413573,Grey's Anatomy,tt1263301,5,9,In the Midnight Hour,2008,"Drama,Romance",60.0,8.2,1489
tt0413573,Grey's Anatomy,tt1263281,5,10,All by Myself,2008,"Drama,Romance",60.0,8.2,1460
tt0413573,Grey's Anatomy,tt1338329,5,11,Wish You Were Here,2009,"Drama,Romance",60.0,8.1,1238
tt0413573,Grey's Anatomy,tt1263282,5,12,Sympathy for the Devil,2009,"Drama,Romance",60.0,8.6,1581
tt0413573,Grey's Anatomy,tt1263283,5,13,Stairway to Heaven,2009,"Drama,Romance",60.0,9.0,1889
tt0413573,Grey's Anatomy,tt1263284,5,14,Beat Your Heart Out,2009,"Drama,Romance",60.0,8.2,1364
tt0413573,Grey's Anatomy,tt1263285,5,15,Before and After,2009,"Drama,Romance",55.0,8.1,1232
tt0413573,Grey's Anatomy,tt1379395,5,16,An Honest Mistake,2009,"Drama,Romance",60.0,8.5,1527
tt0413573,Grey's Anatomy,tt1263287,5,17,I Will Follow You Into the Dark,2009,"Drama,Romance",60.0,8.5,1512
tt0413573,Grey's Anatomy,tt1263288,5,18,Stand by Me,2009,"Drama,Romance",60.0,8.8,1626
tt0413573,Grey's Anatomy,tt1263290,5,19,Elevator Love Letter,2009,"Drama,Romance",60.0,8.9,1693
tt0413573,Grey's Anatomy,tt1404226,5,20,Sweet Surrender,2009,"Drama,Romance",60.0,8.5,1515
tt0413573,Grey's Anatomy,tt1263292,5,21,No Good at Saying Sorry (One More Chance),2009,"Drama,Romance",60.0,8.3,1260
tt0413573,Grey's Anatomy,tt1263293,5,22,What a Difference a Day Makes,2009,"Drama,Romance",60.0,9.1,2009
tt0413573,Grey's Anatomy,tt1435078,5,23,Here's to Future Days,2009,"Drama,Romance",55.0,8.8,1666
tt0413573,Grey's Anatomy,tt1435079,5,24,Now or Never,2009,"Drama,Romance",60.0,9.5,3183
tt0413573,Grey's Anatomy,tt1457924,6,1,Good Mourning,2009,"Drama,Romance",60.0,8.4,1572
tt0413573,Grey's Anatomy,tt1497728,6,2,Goodbye,2009,"Drama,Romance",60.0,8.2,1448
tt0413573,Grey's Anatomy,tt1497729,6,3,I Always Feel Like Somebody's Watchin' Me,2009,"Drama,Romance",60.0,7.8,1189
tt0413573,Grey's Anatomy,tt1497730,6,4,Tainted Obligation,2009,"Drama,Romance",60.0,7.9,1198
tt0413573,Grey's Anatomy,tt1497731,6,5,Invasion,2009,"Drama,Romance",60.0,8.0,1242
tt0413573,Grey's Anatomy,tt1497732,6,6,I Saw What I Saw,2009,"Drama,Romance",60.0,9.0,2044
tt0413573,Grey's Anatomy,tt1497733,6,7,Give Peace a Chance,2009,"Drama,Romance",60.0,8.7,1470
tt0413573,Grey's Anatomy,tt1497734,6,8,Invest in Love,2009,"Drama,Romance",60.0,8.4,1316
tt0413573,Grey's Anatomy,tt1497735,6,9,New History,2009,"Drama,Romance",60.0,8.1,1144
tt0413573,Grey's Anatomy,tt1497727,6,10,Holidaze,2009,"Drama,Romance",60.0,7.9,1187
tt0413573,Grey's Anatomy,tt1557983,6,11,Blink,2010,"Drama,Romance",60.0,8.0,1143
tt0413573,Grey's Anatomy,tt1578973,6,12,I Like You So Much Better When You're Naked,2010,"Drama,Romance",60.0,7.8,1153
tt0413573,Grey's Anatomy,tt1586069,6,13,State of Love and Trust,2010,"Drama,Romance",60.0,8.0,1124
tt0413573,Grey's Anatomy,tt1595404,6,14,Valentine's Day Massacre,2010,"Drama,Romance",55.0,8.0,1107
tt0413573,Grey's Anatomy,tt1595703,6,15,The Time Warp,2010,"Drama,Romance",60.0,8.8,1709
tt0413573,Grey's Anatomy,tt1605238,6,16,Perfect Little Accident,2010,"Drama,Romance",60.0,8.0,1126
tt0413573,Grey's Anatomy,tt1611350,6,17,Push,2010,"Drama,Romance",55.0,7.8,1128
tt0413573,Grey's Anatomy,tt1610766,6,18,Suicide Is Painless,2010,"Drama,Romance",60.0,7.8,1180
tt0413573,Grey's Anatomy,tt1623864,6,19,Sympathy for the Parents,2010,"Drama,Romance",60.0,7.9,1107
tt0413573,Grey's Anatomy,tt1631566,6,20,"Hook, Line and Sinner",2010,"Drama,Romance",60.0,7.6,1073
tt0413573,Grey's Anatomy,tt1631567,6,21,How Insensitive,2010,"Drama,Romance",60.0,8.1,1125
tt0413573,Grey's Anatomy,tt1631568,6,22,Shiny Happy People,2010,"Drama,Romance",60.0,8.2,1343
tt0413573,Grey's Anatomy,tt1643648,6,23,Sanctuary,2010,"Drama,Romance",60.0,9.7,3808
tt0413573,Grey's Anatomy,tt1643647,6,24,Death and All His Friends,2010,"Drama,Romance",60.0,9.7,4234
tt0413573,Grey's Anatomy,tt1688807,7,1,With You I'm Born Again,2010,"Drama,Romance",60.0,7.9,1328
tt0413573,Grey's Anatomy,tt1704843,7,2,Shock to the System,2010,"Drama,Romance",60.0,7.8,1151
tt0413573,Grey's Anatomy,tt1733841,7,3,Superfreak,2010,"Drama,Romance",55.0,7.7,1128
tt0413573,Grey's Anatomy,tt1733366,7,4,Can't Fight Biology,2010,"Drama,Romance",60.0,7.6,1101
tt0413573,Grey's Anatomy,tt1724309,7,5,Almost Grown,2010,"Drama,Romance",60.0,7.9,1119
tt0413573,Grey's Anatomy,tt1739480,7,6,These Arms of Mine,2010,"Drama,Romance",60.0,7.7,1588
tt0413573,Grey's Anatomy,tt1743845,7,7,That's Me Trying,2010,"Drama,Romance",60.0,7.8,1134
tt0413573,Grey's Anatomy,tt1743846,7,8,Something's Gotta Give,2010,"Drama,Romance",60.0,7.8,1116
tt0413573,Grey's Anatomy,tt1743847,7,9,"Slow Night, So Long",2010,"Drama,Romance",60.0,8.1,1150
tt0413573,Grey's Anatomy,tt1782086,7,10,Adrift and at Peace,2010,"Drama,Romance",55.0,8.2,1272
tt0413573,Grey's Anatomy,tt1782085,7,11,Disarm,2011,"Drama,Romance",60.0,8.6,1462
tt0413573,Grey's Anatomy,tt1802924,7,12,Start Me Up,2011,"Drama,Romance",60.0,7.9,1112
tt0413573,Grey's Anatomy,tt1816195,7,13,Don't Deceive Me (Please Don't Go),2011,"Drama,Romance",43.0,7.8,1088
tt0413573,Grey's Anatomy,tt1816196,7,14,P.Y.T. (Pretty Young Thing),2011,"Drama,Romance",60.0,7.7,1076
tt0413573,Grey's Anatomy,tt1818770,7,15,Golden Hour,2011,"Drama,Romance",60.0,8.6,1392
tt0413573,Grey's Anatomy,tt1818771,7,16,Not Responsible,2011,"Drama,Romance",55.0,7.7,1061
tt0413573,Grey's Anatomy,tt1831103,7,17,This Is How We Do It,2011,"Drama,Romance",60.0,8.0,1128
tt0413573,Grey's Anatomy,tt1831104,7,18,Song Beneath the Song,2011,"Drama,Romance",60.0,6.2,4552
tt0413573,Grey's Anatomy,tt1831105,7,19,It's a Long Way Back,2011,"Drama,Romance",55.0,7.8,1108
tt0413573,Grey's Anatomy,tt1831106,7,20,White Wedding,2011,"Drama,Romance",55.0,7.9,1139
tt0413573,Grey's Anatomy,tt1831107,7,21,I Will Survive,2011,"Drama,Romance",60.0,7.8,1033
tt0413573,Grey's Anatomy,tt1831108,7,22,Unaccompanied Minor,2011,"Drama,Romance",60.0,8.1,1261
tt0413573,Grey's Anatomy,tt1926568,8,1,Free Falling,2011,"Drama,Romance",43.0,8.0,1354
tt0413573,Grey's Anatomy,tt2016477,8,2,She's Gone,2011,"Drama,Romance",43.0,8.3,1306
tt0413573,Grey's Anatomy,tt2016478,8,3,Take the Lead,2011,"Drama,Romance",41.0,8.1,1127
tt0413573,Grey's Anatomy,tt2056971,8,4,What Is It About Men,2011,"Drama,Romance",43.0,8.1,1183
tt0413573,Grey's Anatomy,tt2070144,8,5,"Love, Loss and Legacy",2011,"Drama,Romance",43.0,8.1,1166
tt0413573,Grey's Anatomy,tt2069323,8,6,Poker Face,2011,"Drama,Romance",43.0,7.9,1069
tt0413573,Grey's Anatomy,tt2071049,8,7,"Put Me in, Coach",2011,"Drama,Romance",43.0,8.2,1176
tt0413573,Grey's Anatomy,tt2084356,8,8,Heart-Shaped Box,2011,"Drama,Romance",43.0,8.4,1346
tt0413573,Grey's Anatomy,tt2095253,8,9,Dark Was the Night,2011,"Drama,Romance",43.0,9.1,1828
tt0413573,Grey's Anatomy,tt2104399,8,10,Suddenly,2012,"Drama,Romance",44.0,9.0,1656
tt0413573,Grey's Anatomy,tt2110742,8,11,This Magic Moment,2012,"Drama,Romance",43.0,8.2,1194
tt0413573,Grey's Anatomy,tt2171023,8,12,Hope for the Hopeless,2012,"Drama,Romance",43.0,8.2,1240
tt0413573,Grey's Anatomy,tt2187691,8,13,If/Then,2012,"Drama,Romance",43.0,7.7,1761
tt0413573,Grey's Anatomy,tt2187687,8,14,All You Need Is Love,2012,"Drama,Romance",43.0,8.0,1063
tt0413573,Grey's Anatomy,tt2187689,8,15,Have You Seen Me Lately?,2012,"Drama,Romance",43.0,7.8,1085
tt0413573,Grey's Anatomy,tt2208571,8,16,If Only You Were Lonely,2012,"Drama,Romance",43.0,8.0,1194
tt0413573,Grey's Anatomy,tt2232323,8,17,One Step Too Far,2012,"Drama,Romance",43.0,7.9,1052
tt0413573,Grey's Anatomy,tt2232325,8,18,The Lion Sleeps Tonight,2012,"Drama,Romance",42.0,7.9,1068
tt0413573,Grey's Anatomy,tt2245673,8,19,Support System,2012,"Drama,Romance",42.0,8.1,1274
tt0413573,Grey's Anatomy,tt2245675,8,20,The Girl with No Name,2012,"Drama,Romance",43.0,8.4,1146
tt0413573,Grey's Anatomy,tt2245677,8,21,Moment of Truth,2012,"Drama,Romance",43.0,8.4,1155
tt0413573,Grey's Anatomy,tt2245679,8,22,Let the Bad Times Roll,2012,"Drama,Romance",43.0,8.5,1241
tt0413573,Grey's Anatomy,tt2245681,8,23,Migration,2012,"Drama,Romance",41.0,8.5,1304
tt0413573,Grey's Anatomy,tt2245683,8,24,Flight,2012,"Drama,Romance",43.0,8.8,2249
tt0413573,Grey's Anatomy,tt2397001,9,1,"Going, Going, Gone",2012,"Drama,Romance",42.0,8.5,2132
tt0413573,Grey's Anatomy,tt2380524,9,2,Remember the Time,2012,"Drama,Romance",43.0,8.8,1667
tt0413573,Grey's Anatomy,tt2424794,9,3,Love the One You're With,2012,"Drama,Romance",43.0,8.2,1211
tt0413573,Grey's Anatomy,tt2407126,9,4,I Saw Her Standing There,2012,"Drama,Romance",43.0,8.0,1079
tt0413573,Grey's Anatomy,tt2436060,9,5,Beautiful Doom,2012,"Drama,Romance",42.0,8.5,1335
tt0413573,Grey's Anatomy,tt2468414,9,6,Second Opinion,2012,"Drama,Romance",42.0,8.0,1248
tt0413573,Grey's Anatomy,tt2468416,9,7,I Was Made for Lovin' You,2012,"Drama,Romance",42.0,8.1,1243
tt0413573,Grey's Anatomy,tt2513560,9,8,Love Turns You Upside Down,2012,"Drama,Romance",42.0,8.0,1102
tt0413573,Grey's Anatomy,tt2513562,9,9,"Run, Baby, Run",2012,"Drama,Romance",43.0,8.4,1223
tt0413573,Grey's Anatomy,tt2523518,9,10,Things We Said Today,2013,"Drama,Romance",43.0,8.3,1244
tt0413573,Grey's Anatomy,tt2564404,9,11,The End Is the Beginning Is the End,2013,"Drama,Romance",43.0,8.0,1063
tt0413573,Grey's Anatomy,tt2532024,9,12,Walking on a Dream,2013,"Drama,Romance",43.0,7.8,1038
tt0413573,Grey's Anatomy,tt2567774,9,13,Bad Blood,2013,"Drama,Romance",43.0,7.8,1062
tt0413573,Grey's Anatomy,tt2630060,9,14,The Face of Change,2013,"Drama,Romance",41.0,8.1,1178
tt0413573,Grey's Anatomy,tt2622548,9,15,Hard Bargain,2013,"Drama,Romance",43.0,8.2,1091
tt0413573,Grey's Anatomy,tt2634948,9,16,This Is Why We Fight,2013,"Drama,Romance",43.0,8.5,1160
tt0413573,Grey's Anatomy,tt2723210,9,17,Transplant Wasteland,2013,"Drama,Romance",43,8.1,1101
tt0413573,Grey's Anatomy,tt2727620,9,18,Idle Hands,2013,"Drama,Romance",43,7.8,1064
tt0413573,Grey's Anatomy,tt2727626,9,19,Can't Fight This Feeling,2013,"Drama,Romance",42,7.8,1107
tt0413573,Grey's Anatomy,tt2767588,9,20,She's Killing Me,2013,"Drama,Romance",43,7.9,1031
tt0413573,Grey's Anatomy,tt2787000,9,21,Sleeping Monster,2013,"Drama,Romance",43.0,7.7,992
tt0413573,Grey's Anatomy,tt2812610,9,22,Do You Believe in Magic,2013,"Drama,Romance",43.0,7.7,1118
tt0413573,Grey's Anatomy,tt2862738,9,23,Readiness Is All,2013,"Drama,Romance",43.0,8.4,1144
tt0413573,Grey's Anatomy,tt2862736,9,24,Perfect Storm,2013,"Drama,Romance",43.0,8.9,1577
tt0413573,Grey's Anatomy,tt2911802,10,1,Seal Our Fate,2013,"Drama,Romance",44,8.0,1470
tt0413573,Grey's Anatomy,tt3093166,10,2,I Want You with Me,2013,"Drama,Romance",43.0,7.8,1213
tt0413573,Grey's Anatomy,tt3170648,10,3,Everybody's Crying Mercy,2013,"Drama,Romance",43,7.5,1156
tt0413573,Grey's Anatomy,tt3163418,10,4,Puttin' on the Ritz,2013,"Drama,Romance",43,7.7,1132
tt0413573,Grey's Anatomy,tt3172724,10,5,I Bet It Stung,2013,"Drama,Romance",43,7.5,1136
tt0413573,Grey's Anatomy,tt3172730,10,6,Map of You,2013,"Drama,Romance",43,7.5,1154
tt0413573,Grey's Anatomy,tt3240812,10,7,Thriller,2013,"Drama,Romance",43,7.2,1267
tt0413573,Grey's Anatomy,tt3231704,10,8,Two Against One,2013,"Drama,Romance",43,7.3,1116
tt0413573,Grey's Anatomy,tt3273224,10,9,Sorry Seems to Be the Hardest Word,2013,"Drama,Romance",43,7.8,1251
tt0413573,Grey's Anatomy,tt3297842,10,10,Somebody That I Used to Know,2013,"Drama,Romance",43,7.5,1024
tt0413573,Grey's Anatomy,tt3331478,10,11,Man on the Moon,2013,"Drama,Romance",43.0,7.6,1022
tt0413573,Grey's Anatomy,tt3331928,10,12,"Get Up, Stand Up",2013,"Drama,Romance",43.0,8.5,1416
tt0413573,Grey's Anatomy,tt3469260,10,13,Take It Back,2014,"Drama,Romance",43.0,8.1,1126
tt0413573,Grey's Anatomy,tt3551628,10,14,You've Got to Hide Your Love Away,2014,"Drama,Romance",42,7.8,985
tt0413573,Grey's Anatomy,tt3565142,10,15,Throwing It All Away,2014,"Drama,Romance",43,7.8,963
tt0413573,Grey's Anatomy,tt3576878,10,16,We Gotta Get Out of This Place,2014,"Drama,Romance",43.0,7.6,1038
tt0413573,Grey's Anatomy,tt3576876,10,17,Do You Know?,2014,"Drama,Romance",43.0,7.2,1640
tt0413573,Grey's Anatomy,tt3544216,10,18,You Be Illin',2014,"Drama,Romance",43,7.6,1064
tt0413573,Grey's Anatomy,tt3561164,10,19,I'm Winning,2014,"Drama,Romance",43,8.0,946
tt0413573,Grey's Anatomy,tt3580770,10,20,Go It Alone,2014,"Drama,Romance",43.0,7.7,954
tt0413573,Grey's Anatomy,tt3594958,10,21,Change of Heart,2014,"Drama,Romance",43.0,8.2,1010
tt0413573,Grey's Anatomy,tt3639496,10,22,We Are Never Ever Getting Back Together,2014,"Drama,Romance",43.0,8.6,1197
tt0413573,Grey's Anatomy,tt3668420,10,23,"Everything I Try to Do, Nothing Seems to Turn Out Right",2014,"Drama,Romance",43.0,8.0,959
tt0413573,Grey's Anatomy,tt3675214,10,24,Fear (of the Unknown),2014,"Drama,Romance",43.0,9.2,2023
tt0413573,Grey's Anatomy,tt3721002,11,1,I Must Have Lost It on the Wind,2014,"Drama,Romance",44.0,7.6,1235
tt0413573,Grey's Anatomy,tt4024124,11,2,Puzzle with a Piece Missing,2014,"Drama,Romance",43.0,7.6,1161
tt0413573,Grey's Anatomy,tt4006504,11,3,Got to Be Real,2014,"Drama,Romance",43.0,7.5,1019
tt0413573,Grey's Anatomy,tt4070008,11,4,Only Mama Knows,2014,"Drama,Romance",43.0,8.2,1180
tt0413573,Grey's Anatomy,tt4070010,11,5,Bend & Break,2014,"Drama,Romance",43.0,7.6,1096
tt0413573,Grey's Anatomy,tt4147376,11,6,Don't Let's Start,2014,"Drama,Romance",43.0,7.5,956
tt0413573,Grey's Anatomy,tt4147378,11,7,"Could We Start Again, Please?",2014,"Drama,Romance",43.0,8.0,960
tt0413573,Grey's Anatomy,tt4203848,11,8,Risk,2014,"Drama,Romance",43.0,8.0,1008
tt0413573,Grey's Anatomy,tt4224918,11,9,Where Do We Go From Here?,2015,"Drama,Romance",43.0,7.8,969
tt0413573,Grey's Anatomy,tt4303550,11,10,The Bed's Too Big Without You,2015,"Drama,Romance",43.0,7.9,975
tt0413573,Grey's Anatomy,tt4327490,11,11,All I Could Do Was Cry,2015,"Drama,Romance",42.0,8.5,1216
tt0413573,Grey's Anatomy,tt4303552,11,12,The Great Pretender,2015,"Drama,Romance",43.0,7.7,954
tt0413573,Grey's Anatomy,tt4289564,11,13,Staring at the End,2015,"Drama,Romance",43.0,8.3,1194
tt0413573,Grey's Anatomy,tt4472386,11,14,The Distance,2015,"Drama,Romance",43.0,8.9,1581
tt0413573,Grey's Anatomy,tt4465020,11,15,I Feel the Earth Move,2015,"Drama,Romance",43.0,7.8,1024
tt0413573,Grey's Anatomy,tt4432504,11,16,Don't Dream It's Over,2015,"Drama,Romance",43.0,8.0,962
tt0413573,Grey's Anatomy,tt4491624,11,17,With or Without You,2015,"Drama,Romance",43.0,7.8,1016
tt0413573,Grey's Anatomy,tt4491626,11,18,When I Grow Up,2015,"Drama,Romance",43.0,7.9,983
tt0413573,Grey's Anatomy,tt4516146,11,19,Crazy Love,2015,"Drama,Romance",43.0,7.5,1077
tt0413573,Grey's Anatomy,tt4521154,11,20,One Flight Down,2015,"Drama,Romance",43.0,7.8,986
tt0413573,Grey's Anatomy,tt4599534,11,21,How to Save a Life,2015,"Drama,Romance",43.0,5.6,3623
tt0413573,Grey's Anatomy,tt4599536,11,22,She's Leaving Home: Part 1,2015,"Drama,Romance",43.0,7.2,1574
tt0413573,Grey's Anatomy,tt7043038,11,23,She's Leaving Home: Part 2,2015,"Drama,Romance",43.0,7.9,942
tt0413573,Grey's Anatomy,tt4620044,11,24,Time Stops,2015,"Drama,Romance",43.0,8.1,1197
tt0413573,Grey's Anatomy,tt4638176,11,25,You're My Home,2015,"Drama,Romance",42.0,8.2,1180
tt0413573,Grey's Anatomy,tt4668450,12,1,Sledgehammer,2015,"Drama,Romance",44.0,8.1,1478
tt0413573,Grey's Anatomy,tt5058602,12,2,Walking Tall,2015,"Drama,Romance",43.0,7.8,1003
tt0413573,Grey's Anatomy,tt5085600,12,3,I Choose You,2015,"Drama,Romance",43.0,8.1,1115
